id_cliente,nombre,apellido,edad,ciudad,segmento,email
CLI-014016,Gabriel,Castellanos,54,Cusco,Regular,cliente14016@retail.pe
CLI-014017,Francisco Jose,Rocamora,60,Lima,Regular,cliente14017@retail.pe
CLI-014018,Elías,Tenorio,19,Trujillo,Regular,cliente14018@retail.pe
CLI-014019,Mamen,Garmendia,44,Lima,Premium,cliente14019@retail.pe
CLI-014020,Cayetano,Porras,53,Arequipa,Regular,cliente14020@retail.pe
CLI-014021,Manuelita,Infante,26,Chiclayo,Regular,cliente14021@retail.pe
CLI-014022,Aitana,Crespo,24,Trujillo,Regular,cliente14022@retail.pe
CLI-014023,Verónica,Garmendia,66,Piura,Premium,cliente14023@retail.pe
CLI-014024,Aureliano,Bermejo,35,Piura,Premium,cliente14024@retail.pe
CLI-014025,Leyre,Torres,25,Cusco,Regular,cliente14025@retail.pe
CLI-014026,Maricela,Ferrer,31,Cusco,Regular,cliente14026@retail.pe
CLI-014027,Hermenegildo,Aller,39,Piura,Regular,cliente14027@retail.pe
CLI-014028,Lucila,Barrio,40,Trujillo,Regular,cliente14028@retail.pe
CLI-014029,Maxi,Iglesia,47,Trujillo,Regular,cliente14029@retail.pe
CLI-014030,Emiliana,Roca,18,Cusco,Regular,cliente14030@retail.pe
CLI-014031,Dorita,Roig,45,Trujillo,Premium,cliente14031@retail.pe
CLI-014032,Perlita,Sales,25,Piura,Premium,cliente14032@retail.pe
CLI-014033,Sandra,Acuña,53,Chiclayo,Regular,cliente14033@retail.pe
CLI-014034,Jacobo,Bravo,56,Trujillo,Regular,cliente14034@retail.pe
CLI-014035,Mariano,Mercader,62,Cusco,Premium,cliente14035@retail.pe
CLI-014036,Manuel,Rueda,60,Lima,Premium,cliente14036@retail.pe
CLI-014037,Crescencia,Zorrilla,24,Arequipa,Nuevo,cliente14037@retail.pe
CLI-014038,Luis Ángel,Niño,22,Arequipa,Nuevo,cliente14038@retail.pe
CLI-014039,Manuel,Pozuelo,18,Cusco,Regular,cliente14039@retail.pe
CLI-014040,Pastor,Solé,25,Lima,Regular,cliente14040@retail.pe
CLI-014041,Macaria,Diego,70,Lima,Regular,cliente14041@retail.pe
CLI-014042,Alma,Fabra,46,Chiclayo,Premium,cliente14042@retail.pe
CLI-014043,Teodora,Dalmau,18,Arequipa,Nuevo,cliente14043@retail.pe
CLI-014044,Bartolomé,Jerez,69,Chiclayo,Premium,cliente14044@retail.pe
CLI-014045,Tristán,Soriano,67,Chiclayo,Premium,cliente14045@retail.pe
CLI-014046,Rebeca,Romero,68,Cusco,Regular,cliente14046@retail.pe
CLI-014047,Vicenta,Luna,36,Arequipa,Regular,cliente14047@retail.pe
CLI-014048,Néstor,Osuna,56,Piura,Nuevo,cliente14048@retail.pe
CLI-014049,Pepito,Ferrer,43,Trujillo,Premium,cliente14049@retail.pe
CLI-014050,Teo,Morata,41,Lima,Regular,cliente14050@retail.pe
CLI-014051,Aurelio,Riba,37,Lima,Regular,cliente14051@retail.pe
CLI-014052,Alejandra,Vallés,30,Trujillo,Premium,cliente14052@retail.pe
CLI-014053,Rolando,Valenciano,21,Piura,Regular,cliente14053@retail.pe
CLI-014054,Marcial,Hervás,24,Trujillo,Premium,cliente14054@retail.pe
CLI-014055,Guiomar,Sebastián,31,Arequipa,Regular,cliente14055@retail.pe
CLI-014056,Pedro,Huguet,25,Arequipa,Regular,cliente14056@retail.pe
CLI-014057,Isidora,Plana,58,Chiclayo,Premium,cliente14057@retail.pe
CLI-014058,Sancho,Mosquera,22,Cusco,Regular,cliente14058@retail.pe
CLI-014059,Anselma,Millán,61,Trujillo,Premium,cliente14059@retail.pe
CLI-014060,Oriana,Rivas,55,Arequipa,Regular,cliente14060@retail.pe
CLI-014061,Simón,Arce,44,Trujillo,Nuevo,cliente14061@retail.pe
CLI-014062,Áurea,Tirado,18,Arequipa,Nuevo,cliente14062@retail.pe
CLI-014063,Angelina,Carnero,66,Cusco,Premium,cliente14063@retail.pe
CLI-014064,Tere,Diéguez,51,Chiclayo,Regular,cliente14064@retail.pe
CLI-014065,Demetrio,Ferrán,65,Chiclayo,Nuevo,cliente14065@retail.pe
CLI-014066,Eutropio,Domínguez,66,Cusco,Regular,cliente14066@retail.pe
CLI-014067,Violeta,Macias,44,Trujillo,Regular,cliente14067@retail.pe
CLI-014068,Gloria,Solana,39,Trujillo,Regular,cliente14068@retail.pe
CLI-014069,Omar,Cuadrado,55,Piura,Regular,cliente14069@retail.pe
CLI-014070,Borja,Lorenzo,29,Piura,Nuevo,cliente14070@retail.pe
CLI-014071,Silvia,Cuadrado,64,Cusco,Regular,cliente14071@retail.pe
CLI-014072,Julio,Cantón,70,Lima,Premium,cliente14072@retail.pe
CLI-014073,Gerónimo,Vizcaíno,37,Arequipa,Nuevo,cliente14073@retail.pe
CLI-014074,Gloria,Camino,19,Arequipa,Regular,cliente14074@retail.pe
CLI-014075,Cristian,Cifuentes,69,Trujillo,Regular,cliente14075@retail.pe
CLI-014076,Elías,Múñiz,19,Cusco,Nuevo,cliente14076@retail.pe
CLI-014077,Rufino,Palomo,65,Lima,Regular,cliente14077@retail.pe
CLI-014078,Andrés,Pavón,68,Cusco,Regular,cliente14078@retail.pe
CLI-014079,Palmira,Vélez,45,Trujillo,Regular,cliente14079@retail.pe
CLI-014080,Camilo,Olivé,49,Lima,Nuevo,cliente14080@retail.pe
CLI-014081,Martín,Baños,54,Trujillo,Regular,cliente14081@retail.pe
CLI-014082,Valentina,Ureña,42,Trujillo,Premium,cliente14082@retail.pe
CLI-014083,Feliciano,Hurtado,47,Cusco,Regular,cliente14083@retail.pe
CLI-014084,Pancho,Arcos,37,Lima,Regular,cliente14084@retail.pe
CLI-014085,Valero,Ferrer,36,Arequipa,Nuevo,cliente14085@retail.pe
CLI-014086,Imelda,Nicolás,46,Arequipa,Premium,cliente14086@retail.pe
CLI-014087,Rosalva,Landa,18,Cusco,Regular,cliente14087@retail.pe
CLI-014088,Edgardo,Serna,62,Trujillo,Nuevo,cliente14088@retail.pe
CLI-014089,Rosalinda,Calatayud,37,Trujillo,Regular,cliente14089@retail.pe
CLI-014090,Regina,Gelabert,45,Arequipa,Regular,cliente14090@retail.pe
CLI-014091,Julieta,Abad,58,Lima,Nuevo,cliente14091@retail.pe
CLI-014092,Marcial,Tovar,34,Trujillo,Regular,cliente14092@retail.pe
CLI-014093,Jonatan,Borja,63,Chiclayo,Regular,cliente14093@retail.pe
CLI-014094,Amalia,Rocha,64,Arequipa,Regular,cliente14094@retail.pe
CLI-014095,Leocadio,Arenas,40,Cusco,Premium,cliente14095@retail.pe
CLI-014096,Darío,Alcázar,56,Chiclayo,Regular,cliente14096@retail.pe
CLI-014097,Luisa,Donaire,40,Cusco,Regular,cliente14097@retail.pe
CLI-014098,Fermín,Borja,21,Piura,Premium,cliente14098@retail.pe
CLI-014099,Domingo,Mesa,57,Trujillo,Regular,cliente14099@retail.pe
CLI-014100,Calixta,Anglada,29,Trujillo,Nuevo,cliente14100@retail.pe
CLI-014101,Haydée,Torrecilla,66,Lima,Regular,cliente14101@retail.pe
CLI-014102,Juan Luis,Sanjuan,32,Cusco,Premium,cliente14102@retail.pe
CLI-014103,Poncio,Blanco,59,Piura,Regular,cliente14103@retail.pe
CLI-014104,Modesta,Téllez,59,Lima,Regular,cliente14104@retail.pe
CLI-014105,Feliciana,Barco,50,Chiclayo,Nuevo,cliente14105@retail.pe
CLI-014106,María Belén,Cazorla,42,Cusco,Regular,cliente14106@retail.pe
CLI-014107,Perlita,Guardiola,53,Piura,Regular,cliente14107@retail.pe
CLI-014108,Haroldo,Morán,57,Cusco,Regular,cliente14108@retail.pe
CLI-014109,Anastasio,Alcolea,59,Cusco,Regular,cliente14109@retail.pe
CLI-014110,Otilia,Puerta,69,Chiclayo,Premium,cliente14110@retail.pe
CLI-014111,Isaías,Bermejo,53,Piura,Regular,cliente14111@retail.pe
CLI-014112,Francisco Javier,Calderón,49,Trujillo,Regular,cliente14112@retail.pe
CLI-014113,Verónica,Castejón,34,Cusco,Regular,cliente14113@retail.pe
CLI-014114,Gema,Puerta,35,Lima,Regular,cliente14114@retail.pe
CLI-014115,María Cristina,Valls,35,Trujillo,Premium,cliente14115@retail.pe
CLI-014116,Macario,Llamas,57,Cusco,Regular,cliente14116@retail.pe
CLI-014117,Lilia,Izquierdo,60,Cusco,Nuevo,cliente14117@retail.pe
CLI-014118,Eugenio,Galán,30,Chiclayo,Regular,cliente14118@retail.pe
CLI-014119,Gabriela,Dominguez,65,Arequipa,Regular,cliente14119@retail.pe
CLI-014120,Rosendo,Chamorro,23,Chiclayo,Nuevo,cliente14120@retail.pe
CLI-014121,Pastor,Sastre,47,Lima,Regular,cliente14121@retail.pe
CLI-014122,Sabas,Balaguer,64,Trujillo,Regular,cliente14122@retail.pe
CLI-014123,Roxana,Castells,47,Arequipa,Regular,cliente14123@retail.pe
CLI-014124,Vito,Salmerón,54,Lima,Regular,cliente14124@retail.pe
CLI-014125,Tomasa,Alonso,38,Arequipa,Regular,cliente14125@retail.pe
CLI-014126,Ángel,Haro,45,Piura,Nuevo,cliente14126@retail.pe
CLI-014127,Maricruz,Abascal,35,Piura,Regular,cliente14127@retail.pe
CLI-014128,María José,Adadia,41,Piura,Nuevo,cliente14128@retail.pe
CLI-014129,Camilo,Font,41,Lima,Regular,cliente14129@retail.pe
CLI-014130,Elvira,Uribe,29,Chiclayo,Nuevo,cliente14130@retail.pe
CLI-014131,Bibiana,Colomer,33,Lima,Regular,cliente14131@retail.pe
CLI-014132,Julio César,Quero,19,Trujillo,Premium,cliente14132@retail.pe
CLI-014133,Gertrudis,Polo,65,Chiclayo,Nuevo,cliente14133@retail.pe
CLI-014134,Genoveva,Bermúdez,50,Arequipa,Regular,cliente14134@retail.pe
CLI-014135,Fortunata,Pineda,51,Lima,Regular,cliente14135@retail.pe
CLI-014136,Nazario,Nebot,66,Cusco,Premium,cliente14136@retail.pe
CLI-014137,Leopoldo,Lamas,37,Cusco,Regular,cliente14137@retail.pe
CLI-014138,Rosario,Román,20,Trujillo,Regular,cliente14138@retail.pe
CLI-014139,Victor,Puig,48,Trujillo,Regular,cliente14139@retail.pe
CLI-014140,Edmundo,Luján,27,Chiclayo,Regular,cliente14140@retail.pe
CLI-014141,Magdalena,Cerdá,28,Lima,Regular,cliente14141@retail.pe
CLI-014142,Amaro,Sanmartín,55,Lima,Premium,cliente14142@retail.pe
CLI-014143,Adalberto,Lobato,47,Arequipa,Regular,cliente14143@retail.pe
CLI-014144,Jerónimo,Palomares,49,Cusco,Nuevo,cliente14144@retail.pe
CLI-014145,Casemiro,Castrillo,23,Arequipa,Nuevo,cliente14145@retail.pe
CLI-014146,Encarna,Diéguez,43,Cusco,Regular,cliente14146@retail.pe
CLI-014147,Miguel Ángel,Cabañas,24,Cusco,Regular,cliente14147@retail.pe
CLI-014148,Fausto,Godoy,44,Chiclayo,Nuevo,cliente14148@retail.pe
CLI-014149,Pepita,Laguna,50,Cusco,Nuevo,cliente14149@retail.pe
CLI-014150,Teodoro,Ramón,32,Piura,Regular,cliente14150@retail.pe
CLI-014151,Encarnación,Goñi,48,Chiclayo,Regular,cliente14151@retail.pe
CLI-014152,Azahara,Marin,23,Chiclayo,Premium,cliente14152@retail.pe
CLI-014153,Susanita,Verdú,62,Cusco,Regular,cliente14153@retail.pe
CLI-014154,Amando,Quintanilla,49,Trujillo,Regular,cliente14154@retail.pe
CLI-014155,Brígida,Escamilla,18,Lima,Premium,cliente14155@retail.pe
CLI-014156,Leonor,Hoz,50,Trujillo,Regular,cliente14156@retail.pe
CLI-014157,Venceslás,Cal,70,Chiclayo,Nuevo,cliente14157@retail.pe
CLI-014158,Débora,Bernat,21,Trujillo,Regular,cliente14158@retail.pe
CLI-014159,Narcisa,Puga,21,Cusco,Premium,cliente14159@retail.pe
CLI-014160,Jose,Noriega,18,Arequipa,Nuevo,cliente14160@retail.pe
CLI-014161,Hortensia,Parejo,43,Trujillo,Premium,cliente14161@retail.pe
CLI-014162,Marcio,Mata,34,Lima,Regular,cliente14162@retail.pe
CLI-014163,Leandra,Arenas,39,Chiclayo,Regular,cliente14163@retail.pe
CLI-014164,Juan Antonio,Bernal,27,Chiclayo,Nuevo,cliente14164@retail.pe
CLI-014165,Nilda,Pla,59,Lima,Regular,cliente14165@retail.pe
CLI-014166,Noa,Río,69,Trujillo,Nuevo,cliente14166@retail.pe
CLI-014167,Aitana,Galván,45,Cusco,Regular,cliente14167@retail.pe
CLI-014168,Chus,Mata,56,Lima,Nuevo,cliente14168@retail.pe
CLI-014169,Cornelio,Lucas,25,Chiclayo,Regular,cliente14169@retail.pe
CLI-014170,Aurora,Calatayud,55,Piura,Nuevo,cliente14170@retail.pe
CLI-014171,Godofredo,Mendoza,58,Piura,Regular,cliente14171@retail.pe
CLI-014172,Azahar,Capdevila,66,Chiclayo,Regular,cliente14172@retail.pe
CLI-014173,Crescencia,Arias,22,Chiclayo,Regular,cliente14173@retail.pe
CLI-014174,Roberto,Valentín,21,Lima,Regular,cliente14174@retail.pe
CLI-014175,Aurelia,Coll,55,Cusco,Nuevo,cliente14175@retail.pe
CLI-014176,Rogelio,Nadal,28,Lima,Premium,cliente14176@retail.pe
CLI-014177,Pilar,Jimenez,38,Chiclayo,Premium,cliente14177@retail.pe
CLI-014178,Leonardo,Valenciano,37,Piura,Premium,cliente14178@retail.pe
CLI-014179,Joaquina,Montero,30,Arequipa,Regular,cliente14179@retail.pe
CLI-014180,Anselma,Arenas,68,Arequipa,Regular,cliente14180@retail.pe
CLI-014181,Mohamed,Manuel,55,Piura,Regular,cliente14181@retail.pe
CLI-014182,Roberto,Bauzà,35,Chiclayo,Regular,cliente14182@retail.pe
CLI-014183,Obdulia,Vera,70,Lima,Regular,cliente14183@retail.pe
CLI-014184,Héctor,Lobo,60,Cusco,Premium,cliente14184@retail.pe
CLI-014185,Mirta,Narváez,46,Arequipa,Nuevo,cliente14185@retail.pe
CLI-014186,Ruy,Ricart,32,Trujillo,Premium,cliente14186@retail.pe
CLI-014187,Candelario,Peinado,26,Chiclayo,Regular,cliente14187@retail.pe
CLI-014188,Hilda,Llano,20,Lima,Regular,cliente14188@retail.pe
CLI-014189,Matilde,Manzano,45,Piura,Nuevo,cliente14189@retail.pe
CLI-014190,Emilia,Andres,41,Arequipa,Nuevo,cliente14190@retail.pe
CLI-014191,María Teresa,Barriga,25,Arequipa,Regular,cliente14191@retail.pe
CLI-014192,Pedro,Fiol,52,Chiclayo,Regular,cliente14192@retail.pe
CLI-014193,Priscila,Lucena,69,Piura,Premium,cliente14193@retail.pe
CLI-014194,Nereida,Mulet,44,Arequipa,Premium,cliente14194@retail.pe
CLI-014195,Gracia,Bustos,47,Lima,Regular,cliente14195@retail.pe
CLI-014196,Abraham,Oller,25,Trujillo,Regular,cliente14196@retail.pe
CLI-014197,Ale,Valderrama,48,Chiclayo,Regular,cliente14197@retail.pe
CLI-014198,Francisca,Aramburu,41,Chiclayo,Regular,cliente14198@retail.pe
CLI-014199,Diana,Romero,55,Chiclayo,Nuevo,cliente14199@retail.pe
CLI-014200,Samuel,Camino,35,Lima,Regular,cliente14200@retail.pe
CLI-014201,Jerónimo,Exposito,18,Cusco,Regular,cliente14201@retail.pe
CLI-014202,Jose Antonio,Sanmiguel,23,Lima,Regular,cliente14202@retail.pe
CLI-014203,Josefina,Macias,25,Chiclayo,Regular,cliente14203@retail.pe
CLI-014204,Amílcar,Urrutia,31,Cusco,Regular,cliente14204@retail.pe
CLI-014205,Isaac,Diego,37,Cusco,Nuevo,cliente14205@retail.pe
CLI-014206,Elías,Calleja,20,Trujillo,Nuevo,cliente14206@retail.pe
CLI-014207,Luis,Azorin,39,Piura,Premium,cliente14207@retail.pe
CLI-014208,Eric,Somoza,38,Cusco,Premium,cliente14208@retail.pe
CLI-014209,Loreto,Bas,50,Arequipa,Regular,cliente14209@retail.pe
CLI-014210,Nazario,Cortina,28,Lima,Regular,cliente14210@retail.pe
CLI-014211,Blanca,Marqués,25,Trujillo,Nuevo,cliente14211@retail.pe
CLI-014212,Samu,Contreras,26,Piura,Nuevo,cliente14212@retail.pe
CLI-014213,Tristán,Mata,24,Chiclayo,Nuevo,cliente14213@retail.pe
CLI-014214,Candelas,Rosales,67,Trujillo,Regular,cliente14214@retail.pe
CLI-014215,Dulce,Pujadas,52,Cusco,Regular,cliente14215@retail.pe
CLI-014216,Ignacia,Robledo,25,Chiclayo,Regular,cliente14216@retail.pe
CLI-014217,Pedro,Almansa,70,Chiclayo,Regular,cliente14217@retail.pe
CLI-014218,Apolinar,Alberdi,28,Cusco,Premium,cliente14218@retail.pe
CLI-014219,Dimas,Llamas,30,Lima,Nuevo,cliente14219@retail.pe
CLI-014220,Joel,Vilar,46,Piura,Regular,cliente14220@retail.pe
CLI-014221,Severiano,Palomino,56,Lima,Regular,cliente14221@retail.pe
CLI-014222,Rolando,Lerma,39,Cusco,Regular,cliente14222@retail.pe
CLI-014223,Osvaldo,Tomás,36,Lima,Regular,cliente14223@retail.pe
CLI-014224,Victor,Blanes,21,Piura,Nuevo,cliente14224@retail.pe
CLI-014225,Valentina,Roldán,60,Lima,Regular,cliente14225@retail.pe
CLI-014226,Danilo,Orozco,26,Chiclayo,Regular,cliente14226@retail.pe
CLI-014227,Natalio,Rincón,46,Cusco,Regular,cliente14227@retail.pe
CLI-014228,Socorro,Hidalgo,65,Lima,Regular,cliente14228@retail.pe
CLI-014229,Amancio,Naranjo,33,Trujillo,Regular,cliente14229@retail.pe
CLI-014230,Adelia,Robles,19,Trujillo,Regular,cliente14230@retail.pe
CLI-014231,Haydée,Carretero,70,Chiclayo,Regular,cliente14231@retail.pe
CLI-014232,Teodosio,Abellán,44,Trujillo,Regular,cliente14232@retail.pe
CLI-014233,Cruz,Álamo,67,Chiclayo,Nuevo,cliente14233@retail.pe
CLI-014234,Carmela,Gomila,29,Trujillo,Premium,cliente14234@retail.pe
CLI-014235,Baltasar,Agustí,60,Lima,Regular,cliente14235@retail.pe
CLI-014236,Erasmo,Farré,26,Piura,Regular,cliente14236@retail.pe
CLI-014237,Teodora,Ros,48,Cusco,Premium,cliente14237@retail.pe
CLI-014238,Cruz,Poza,69,Chiclayo,Regular,cliente14238@retail.pe
CLI-014239,Sosimo,Cid,57,Lima,Regular,cliente14239@retail.pe
CLI-014240,Candela,Cardona,42,Trujillo,Regular,cliente14240@retail.pe
CLI-014241,Juan Pablo,Pereira,55,Piura,Regular,cliente14241@retail.pe
CLI-014242,Victoria,Herrero,26,Cusco,Regular,cliente14242@retail.pe
CLI-014243,Clara,Viñas,64,Cusco,Nuevo,cliente14243@retail.pe
CLI-014244,Patricia,Valera,35,Piura,Premium,cliente14244@retail.pe
CLI-014245,Emiliana,Anglada,34,Piura,Nuevo,cliente14245@retail.pe
CLI-014246,Leocadia,León,33,Trujillo,Nuevo,cliente14246@retail.pe
CLI-014247,Isaías,Izquierdo,26,Cusco,Regular,cliente14247@retail.pe
CLI-014248,María Manuela,Verdejo,31,Chiclayo,Nuevo,cliente14248@retail.pe
CLI-014249,Isa,Aroca,42,Lima,Regular,cliente14249@retail.pe
CLI-014250,Lucio,Ruiz,55,Piura,Premium,cliente14250@retail.pe
CLI-014251,Emiliana,Doménech,60,Chiclayo,Nuevo,cliente14251@retail.pe
CLI-014252,Elpidio,Marquez,40,Piura,Regular,cliente14252@retail.pe
CLI-014253,Vinicio,Calleja,32,Piura,Regular,cliente14253@retail.pe
CLI-014254,Ruperto,Sureda,48,Lima,Premium,cliente14254@retail.pe
CLI-014255,Manuela,Pujadas,29,Trujillo,Regular,cliente14255@retail.pe
CLI-014256,Felipa,Barón,45,Trujillo,Regular,cliente14256@retail.pe
CLI-014257,Arturo,Aliaga,58,Arequipa,Regular,cliente14257@retail.pe
CLI-014258,Matilde,Osorio,36,Piura,Premium,cliente14258@retail.pe
CLI-014259,Nacho,Capdevila,28,Trujillo,Nuevo,cliente14259@retail.pe
CLI-014260,Tiburcio,Ugarte,27,Lima,Regular,cliente14260@retail.pe
CLI-014261,Ileana,Alcalde,23,Trujillo,Regular,cliente14261@retail.pe
CLI-014262,Narcisa,Peña,18,Chiclayo,Nuevo,cliente14262@retail.pe
CLI-014263,Encarnacion,Higueras,25,Cusco,Regular,cliente14263@retail.pe
CLI-014264,Alondra,Alcaraz,51,Piura,Premium,cliente14264@retail.pe
CLI-014265,Anna,Benito,43,Piura,Nuevo,cliente14265@retail.pe
CLI-014266,Loreto,Murcia,24,Piura,Regular,cliente14266@retail.pe
CLI-014267,Charo,Riba,36,Piura,Regular,cliente14267@retail.pe
CLI-014268,Alexandra,Calzada,29,Cusco,Premium,cliente14268@retail.pe
CLI-014269,Clemente,Hidalgo,56,Chiclayo,Regular,cliente14269@retail.pe
CLI-014270,Anabel,Atienza,32,Arequipa,Premium,cliente14270@retail.pe
CLI-014271,Marcela,Bayo,60,Cusco,Regular,cliente14271@retail.pe
CLI-014272,Guadalupe,Riera,64,Lima,Premium,cliente14272@retail.pe
CLI-014273,Jordana,Escobar,46,Trujillo,Premium,cliente14273@retail.pe
CLI-014274,Pascual,Cuadrado,40,Trujillo,Regular,cliente14274@retail.pe
CLI-014275,Timoteo,Barranco,43,Lima,Nuevo,cliente14275@retail.pe
CLI-014276,Valero,Gálvez,42,Arequipa,Regular,cliente14276@retail.pe
CLI-014277,Prudencia,Briones,60,Lima,Regular,cliente14277@retail.pe
CLI-014278,Jordán,Aguilera,35,Lima,Regular,cliente14278@retail.pe
CLI-014279,Juan José,Morillo,58,Piura,Nuevo,cliente14279@retail.pe
CLI-014280,Remedios,Tejero,39,Lima,Regular,cliente14280@retail.pe
CLI-014281,Miguel Ángel,Huerta,40,Trujillo,Regular,cliente14281@retail.pe
CLI-014282,Rosario,Almeida,31,Chiclayo,Regular,cliente14282@retail.pe
CLI-014283,Juan Bautista,Sotelo,46,Arequipa,Premium,cliente14283@retail.pe
CLI-014284,Marcos,Rosa,60,Chiclayo,Regular,cliente14284@retail.pe
CLI-014285,Fabián,Sedano,54,Piura,Regular,cliente14285@retail.pe
CLI-014286,Pedro,Arce,57,Arequipa,Regular,cliente14286@retail.pe
CLI-014287,Mayte,Barco,31,Trujillo,Regular,cliente14287@retail.pe
CLI-014288,Ulises,Borrell,55,Cusco,Nuevo,cliente14288@retail.pe
CLI-014289,Benito,Ordóñez,58,Lima,Regular,cliente14289@retail.pe
CLI-014290,Heriberto,Torre,68,Lima,Regular,cliente14290@retail.pe
CLI-014291,Itziar,Mendoza,23,Arequipa,Regular,cliente14291@retail.pe
CLI-014292,Glauco,Melero,46,Lima,Regular,cliente14292@retail.pe
CLI-014293,Demetrio,Pina,39,Arequipa,Nuevo,cliente14293@retail.pe
CLI-014294,Manuela,Soria,61,Lima,Nuevo,cliente14294@retail.pe
CLI-014295,Ale,González,26,Piura,Regular,cliente14295@retail.pe
CLI-014296,Rosalva,Almeida,62,Trujillo,Premium,cliente14296@retail.pe
CLI-014297,Graciana,Esparza,64,Lima,Regular,cliente14297@retail.pe
CLI-014298,Eugenio,Sans,22,Cusco,Premium,cliente14298@retail.pe
CLI-014299,Celestino,Gimeno,66,Chiclayo,Regular,cliente14299@retail.pe
CLI-014300,Macarena,Alemán,43,Arequipa,Regular,cliente14300@retail.pe
CLI-014301,Nando,Aguado,62,Trujillo,Premium,cliente14301@retail.pe
CLI-014302,Almudena,Naranjo,24,Arequipa,Regular,cliente14302@retail.pe
CLI-014303,Íñigo,Francisco,34,Cusco,Regular,cliente14303@retail.pe
CLI-014304,Graciela,Ocaña,66,Chiclayo,Premium,cliente14304@retail.pe
CLI-014305,Geraldo,Arce,30,Lima,Regular,cliente14305@retail.pe
CLI-014306,Buenaventura,Bernat,31,Cusco,Regular,cliente14306@retail.pe
CLI-014307,Remedios,Lopez,35,Lima,Nuevo,cliente14307@retail.pe
CLI-014308,Juanito,Almagro,61,Lima,Regular,cliente14308@retail.pe
CLI-014309,Raquel,Sarabia,68,Piura,Regular,cliente14309@retail.pe
CLI-014310,Rosario,Aller,32,Cusco,Nuevo,cliente14310@retail.pe
CLI-014311,Omar,Amores,21,Piura,Nuevo,cliente14311@retail.pe
CLI-014312,Beatriz,Collado,50,Chiclayo,Regular,cliente14312@retail.pe
CLI-014313,Candelario,Gisbert,46,Piura,Regular,cliente14313@retail.pe
CLI-014314,Paz,Manjón,60,Piura,Regular,cliente14314@retail.pe
CLI-014315,Félix,Porcel,28,Cusco,Regular,cliente14315@retail.pe
CLI-014316,Oriana,Palmer,55,Lima,Regular,cliente14316@retail.pe
CLI-014317,Rosario,Peñalver,34,Trujillo,Regular,cliente14317@retail.pe
CLI-014318,Calista,Izaguirre,49,Piura,Regular,cliente14318@retail.pe
CLI-014319,Dalila,Calderon,69,Chiclayo,Regular,cliente14319@retail.pe
CLI-014320,Nicolás,Fernandez,66,Chiclayo,Regular,cliente14320@retail.pe
CLI-014321,Juan Luis,Sastre,49,Chiclayo,Premium,cliente14321@retail.pe
CLI-014322,Pánfilo,Francisco,62,Chiclayo,Regular,cliente14322@retail.pe
CLI-014323,Gilberto,Barrera,36,Lima,Regular,cliente14323@retail.pe
CLI-014324,René,Gutierrez,52,Piura,Regular,cliente14324@retail.pe
CLI-014325,Pelayo,Peña,46,Piura,Premium,cliente14325@retail.pe
CLI-014326,Raimundo,Ribas,67,Trujillo,Regular,cliente14326@retail.pe
CLI-014327,Clarisa,Ros,42,Lima,Regular,cliente14327@retail.pe
CLI-014328,Arcelia,Ballester,24,Arequipa,Regular,cliente14328@retail.pe
CLI-014329,Sabina,Guitart,67,Piura,Regular,cliente14329@retail.pe
CLI-014330,Paloma,Trillo,20,Trujillo,Regular,cliente14330@retail.pe
CLI-014331,Nieves,Carreras,36,Chiclayo,Regular,cliente14331@retail.pe
CLI-014332,Camila,Mármol,19,Lima,Regular,cliente14332@retail.pe
CLI-014333,Lina,Villaverde,61,Piura,Regular,cliente14333@retail.pe
CLI-014334,Severino,Redondo,52,Trujillo,Premium,cliente14334@retail.pe
CLI-014335,Ximena,Rocha,32,Piura,Regular,cliente14335@retail.pe
CLI-014336,Cecilia,Aparicio,44,Arequipa,Regular,cliente14336@retail.pe
CLI-014337,Candela,Blanes,69,Piura,Premium,cliente14337@retail.pe
CLI-014338,Pablo,Agullo,67,Piura,Regular,cliente14338@retail.pe
CLI-014339,Noa,Alegria,30,Chiclayo,Nuevo,cliente14339@retail.pe
CLI-014340,Francisco,Julián,52,Trujillo,Nuevo,cliente14340@retail.pe
CLI-014341,Encarna,Adán,42,Cusco,Regular,cliente14341@retail.pe
CLI-014342,Ricarda,Hidalgo,41,Piura,Regular,cliente14342@retail.pe
CLI-014343,Zaira,Galan,59,Chiclayo,Regular,cliente14343@retail.pe
CLI-014344,Amancio,Toledo,64,Piura,Nuevo,cliente14344@retail.pe
CLI-014345,Chus,Jimenez,68,Chiclayo,Nuevo,cliente14345@retail.pe
CLI-014346,Gisela,Aramburu,64,Arequipa,Premium,cliente14346@retail.pe
CLI-014347,Ramona,Lumbreras,19,Cusco,Regular,cliente14347@retail.pe
CLI-014348,Cosme,Castell,44,Piura,Premium,cliente14348@retail.pe
CLI-014349,Fito,Borrego,63,Chiclayo,Nuevo,cliente14349@retail.pe
CLI-014350,Pepita,Torres,47,Trujillo,Nuevo,cliente14350@retail.pe
CLI-014351,Victorino,Díez,59,Arequipa,Nuevo,cliente14351@retail.pe
CLI-014352,Sandalio,Valverde,66,Trujillo,Premium,cliente14352@retail.pe
CLI-014353,Prudencia,Chacón,34,Cusco,Regular,cliente14353@retail.pe
CLI-014354,Débora,Tena,54,Lima,Nuevo,cliente14354@retail.pe
CLI-014355,Gloria,Estrada,31,Trujillo,Nuevo,cliente14355@retail.pe
